id,full_name,first_name,last_name,is_active,ptsAve,tovAve,blkAve,stlAve,astAve,rebAve,minAve
201950,Jrue Holiday,Jrue,Holiday,True,16.13948717948718,2.6625641025641027,0.521025641025641,1.4430769230769231,6.36,4.17948717948718,33.08923076923077
203200,Justin Holiday,Justin,Holiday,True,8.005882352941176,0.8,0.4161764705882353,0.9029411764705882,1.423529411764706,2.6852941176470586,23.113235294117647
1626158,Richaun Holmes,Richaun,Holmes,True,8.589519650655022,0.8406113537117904,0.9301310043668122,0.5109170305676856,0.9541484716157205,5.3034934497816595,19.26419213973799
1631096,Chet Holmgren,Chet,Holmgren,True,16.548780487804876,1.5975609756097562,2.317073170731707,0.6463414634146342,2.4390243902439024,7.902439024390244,29.426829268292682
201143,Al Horford,Al,Horford,True,13.141929499072356,1.4128014842300556,1.1586270871985158,0.7699443413729128,3.2476808905380334,7.954545454545454,31.780148423005567
1629659,Talen Horton-Tucker,Talen,Horton-Tucker,True,9.838056680161943,1.5546558704453441,0.4008097165991903,0.8744939271255061,3.11336032388664,2.834008097165992,21.125506072874494
1627863,Danuel House Jr.,Danuel,House Jr.,True,7.329931972789115,0.7278911564625851,0.3333333333333333,0.5612244897959183,1.1394557823129252,2.989795918367347,21.3265306122449
1631216,Caleb Houstan,Caleb,Houstan,True,4.054545454545455,0.3090909090909091,0.1,0.24545454545454545,0.5363636363636364,1.6636363636363636,14.8
1628989,Kevin Huerter,Kevin,Huerter,True,11.912832929782082,1.2493946731234866,0.34624697336561744,0.9152542372881356,3.046004842615012,3.469733656174334,28.784503631961257
1629631,De'Andre Hunter,De'Andre,Hunter,True,14.262357414448669,1.391634980988593,0.3193916349809886,0.6615969581749049,1.5399239543726235,4.098859315589354,30.722433460076047
1630538,Bones Hyland,Bones,Hyland,True,9.95679012345679,1.308641975308642,0.24074074074074073,0.654320987654321,2.814814814814815,2.3333333333333335,18.123456790123456
204060,Joe Ingles,Joe,Ingles,True,8.106534090909092,1.4900568181818181,0.1434659090909091,0.8806818181818182,3.6448863636363638,3.102272727272727,24.673295454545453
1627742,Brandon Ingram,Brandon,Ingram,True,19.40461215932914,2.5136268343815513,0.5639412997903563,0.7169811320754716,4.270440251572327,5.169811320754717,32.9559748427673
202681,Kyrie Irving,Kyrie,Irving,True,23.59259259259259,2.511659807956104,0.43072702331961593,1.3113854595336076,5.670781893004115,4.023319615912208,34.396433470507546
1628371,Jonathan Isaac,Jonathan,Isaac,True,8.37560975609756,0.8878048780487805,1.3658536585365855,0.9853658536585366,0.8878048780487805,5.097560975609756,22.195121951219512
1631093,Jaden Ivey,Jaden,Ivey,True,15.821192052980132,2.827814569536424,0.3841059602649007,0.7814569536423841,4.52317880794702,3.6556291390728477,29.94701986754967
1641713,GG Jackson,GG,Jackson,True,14.5625,1.3541666666666667,0.5,0.5833333333333334,1.2291666666666667,4.083333333333333,25.6875
1630543,Isaiah Jackson,Isaiah,Jackson,True,7.138364779874214,0.8176100628930818,1.2955974842767295,0.5660377358490566,0.6981132075471698,4.2075471698113205,14.80503144654088
202704,Reggie Jackson,Reggie,Jackson,True,12.55451348182884,1.8124267291910903,0.1254396248534584,0.6764361078546307,4.174677608440797,2.8382180539273154,25.17584994138335
1641748,Andre Jackson Jr.,Andre,Jackson Jr.,True,2.192982456140351,0.49122807017543857,0.10526315789473684,0.2807017543859649,0.8771929824561403,1.9824561403508771,10.035087719298245
1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,True,17.64864864864865,1.8288288288288288,1.993993993993994,0.9669669669669669,1.3633633633633633,5.528528528528528,28.32732732732733
1631218,Trayce Jackson-Davis,Trayce,Jackson-Davis,True,7.9411764705882355,0.7205882352941176,1.1176470588235294,0.4264705882352941,1.2058823529411764,5.014705882352941,16.61764705882353
2544,LeBron James,LeBron,James,True,27.12734584450402,3.492627345844504,0.7446380697050938,1.524798927613941,7.378686327077748,7.496648793565684,37.93230563002681
1631170,Jaime Jaquez Jr.,Jaime,Jaquez Jr.,True,11.853333333333333,1.4666666666666666,0.26666666666666666,1.0266666666666666,2.6,3.8,28.173333333333332
1629610,DaQuan Jeffries,DaQuan,Jeffries,True,3.015625,0.296875,0.1875,0.296875,0.546875,1.5,10.765625
1629660,Ty Jerome,Ty,Jerome,True,6.968553459119497,0.8364779874213837,0.11949685534591195,0.5534591194968553,2.5849056603773586,1.849056603773585,17.27672955974843
1630198,Isaiah Joe,Isaiah,Joe,True,6.793522267206478,0.46963562753036436,0.14979757085020243,0.48582995951417,0.979757085020243,1.8097165991902835,15.518218623481781
1629661,Cameron Johnson,Cameron,Johnson,True,11.749116607773852,0.7526501766784452,0.2862190812720848,0.8091872791519434,1.6607773851590106,3.8692579505300353,25.519434628975265
1630552,Jalen Johnson,Jalen,Johnson,True,9.074324324324325,1.0202702702702702,0.5608108108108109,0.7297297297297297,1.9527027027027026,5.378378378378378,20.614864864864863
1629640,Keldon Johnson,Keldon,Johnson,True,16.320819112627987,1.42320819112628,0.24232081911262798,0.7133105802047781,2.2935153583617747,5.532423208191126,29.90443686006826
1630553,Keon Johnson,Keon,Johnson,True,5.939024390243903,1.146341463414634,0.23170731707317074,0.6097560975609756,1.6829268292682926,1.6097560975609757,14.317073170731707
203999,Nikola Jokic,Nikola,Jokic,True,20.946666666666665,2.882962962962963,0.7274074074074074,1.2177777777777778,6.914074074074074,10.73925925925926,31.22222222222222
1627745,Damian Jones,Damian,Jones,True,4.896057347670251,0.6272401433691757,0.6523297491039427,0.32974910394265233,0.6917562724014337,3.1146953405017923,13.548387096774194
1630529,Herbert Jones,Herbert,Jones,True,10.127272727272727,1.2772727272727273,0.7454545454545455,1.5363636363636364,2.4,3.8045454545454547,30.03181818181818
1630200,Tre Jones,Tre,Jones,True,8.577689243027889,1.1354581673306774,0.099601593625498,0.8645418326693227,4.772908366533865,2.8286852589641436,22.067729083665338
1626145,Tyus Jones,Tyus,Jones,True,7.35440931780366,0.7753743760399334,0.09484193011647254,0.9950083194675541,4.314475873544093,1.9600665557404326,20.384359400998335
1627884,Derrick Jones Jr.,Derrick,Jones Jr.,True,6.688095238095238,0.5833333333333334,0.669047619047619,0.6333333333333333,0.7285714285714285,3.2547619047619047,19.554761904761904
201599,DeAndre Jordan,DeAndre,Jordan,True,8.790521327014218,1.328909952606635,1.4597156398104265,0.5260663507109005,0.9402843601895735,9.953554502369668,25.760189573459716
202709,Cory Joseph,Cory,Joseph,True,6.925245098039215,1.0196078431372548,0.2193627450980392,0.7352941176470589,2.9963235294117645,2.4754901960784315,21.672794117647058
1631107,Nikola Jovic,Nikola,Jovic,True,7.114754098360656,0.8524590163934426,0.26229508196721313,0.5245901639344263,1.639344262295082,3.6557377049180326,18.049180327868854
1630548,Johnny Juzang,Johnny,Juzang,True,6.078947368421052,0.42105263157894735,0.13157894736842105,0.21052631578947367,0.8157894736842105,1.9736842105263157,15.894736842105264
1628379,Luke Kennard,Luke,Kennard,True,9.977215189873418,0.9544303797468354,0.1291139240506329,0.5037974683544304,2.1012658227848102,2.830379746835443,23.51139240506329
1631117,Walker Kessler,Walker,Kessler,True,8.673913043478262,0.8985507246376812,2.369565217391304,0.4057971014492754,0.9347826086956522,7.978260869565218,23.159420289855074
1630557,Corey Kispert,Corey,Kispert,True,10.926406926406926,0.8787878787878788,0.20346320346320346,0.4675324675324675,1.41991341991342,2.774891774891775,25.80952380952381
1628467,Maxi Kleber,Maxi,Kleber,True,6.694581280788177,0.6748768472906403,0.8891625615763546,0.4187192118226601,1.145320197044335,4.529556650246305,22.635467980295566
1628995,Kevin Knox II,Kevin,Knox II,True,7.437908496732026,0.8333333333333334,0.2581699346405229,0.3888888888888889,0.7450980392156863,2.8627450980392157,18.04901960784314
1631132,Christian Koloko,Christian,Koloko,True,3.1379310344827585,0.3448275862068966,0.9827586206896551,0.3620689655172414,0.5344827586206896,2.9482758620689653,13.827586206896552
1629723,John Konchar,John,Konchar,True,4.5440613026819925,0.524904214559387,0.421455938697318,0.8045977011494253,1.4865900383141764,4.103448275862069,18.06513409961686
1627788,Furkan Korkmaz,Furkan,Korkmaz,True,6.841463414634147,0.6524390243902439,0.13109756097560976,0.5426829268292683,1.1920731707317074,1.9695121951219512,16.60670731707317
1628436,Luke Kornet,Luke,Kornet,True,5.007142857142857,0.37142857142857144,0.8071428571428572,0.30357142857142855,0.9464285714285714,2.9892857142857143,13.95357142857143
1630228,Jonathan Kuminga,Jonathan,Kuminga,True,11.876777251184834,1.3791469194312795,0.4218009478672986,0.6018957345971564,1.6682464454976302,3.8862559241706163,21.46445497630332
1628398,Kyle Kuzma,Kyle,Kuzma,True,17.323529411764707,2.1596638655462184,0.5504201680672269,0.5630252100840336,2.7184873949579833,6.392857142857143,31.342436974789916
1631222,Jake LaRavia,Jake,LaRavia,True,6.914285714285715,0.9,0.22857142857142856,0.5857142857142857,1.1285714285714286,2.7285714285714286,17.428571428571427
203897,Zach LaVine,Zach,LaVine,True,20.458620689655174,2.6155172413793104,0.29482758620689653,0.8844827586206897,3.939655172413793,4.051724137931035,32.51379310344828
1629111,Jock Landale,Jock,Landale,True,5.558659217877095,0.6759776536312849,0.4301675977653631,0.2569832402234637,0.994413407821229,3.2960893854748603,13.022346368715084
1627747,Caris LeVert,Caris,LeVert,True,14.126086956521739,1.8304347826086957,0.358695652173913,1.067391304347826,4.108695652173913,3.865217391304348,28.16304347826087
1627814,Damion Lee,Damion,Lee,True,8.220689655172414,0.8206896551724138,0.09655172413793103,0.6517241379310345,1.4137931034482758,3.386206896551724,20.841379310344827
1630240,Saben Lee,Saben,Lee,True,5.201492537313433,0.917910447761194,0.21641791044776118,0.7014925373134329,2.8208955223880596,1.9402985074626866,14.5
203458,Alex Len,Alex,Len,True,7.040372670807454,1.1149068322981366,0.922360248447205,0.37111801242236025,0.8555900621118012,5.479813664596273,17.66304347826087
202695,Kawhi Leonard,Kawhi,Leonard,True,20.024425287356323,1.6379310344827587,0.6522988505747126,1.7183908045977012,3.045977011494253,6.383620689655173,31.75574712643678
1630184,Kira Lewis Jr.,Kira,Lewis Jr.,True,5.244274809160306,0.6412213740458015,0.11450381679389313,0.5190839694656488,1.7786259541984732,1.2900763358778626,13.320610687022901
203081,Damian Lillard,Damian,Lillard,True,25.119952494061756,2.82541567695962,0.30522565320665085,0.9548693586698337,6.720902612826603,4.2434679334916865,36.24346793349169
1629642,Nassir Little,Nassir,Little,True,5.540084388185654,0.5189873417721519,0.3924050632911392,0.3080168776371308,0.7172995780590717,2.9029535864978904,15.763713080168776
1641726,Dereck Lively II,Dereck,Lively II,True,8.781818181818181,0.9090909090909091,1.4,0.6545454545454545,1.0909090909090908,6.872727272727273,23.527272727272727
1630587,Isaiah Livers,Isaiah,Livers,True,6.180851063829787,0.648936170212766,0.425531914893617,0.574468085106383,0.925531914893617,2.6382978723404253,21.819148936170212
1631254,Kenneth Lofton Jr.,Kenneth,Lofton Jr.,True,4.8,0.5777777777777777,0.15555555555555556,0.24444444444444444,1.1777777777777778,1.9777777777777779,8.311111111111112
1626172,Kevon Looney,Kevon,Looney,True,5.034416826003824,0.5946462715105163,0.5449330783938815,0.4933078393881453,1.6022944550669216,5.60038240917782,17.52581261950287
201572,Brook Lopez,Brook,Lopez,True,16.074146341463415,1.626341463414634,1.8653658536585367,0.568780487804878,1.4351219512195121,6.1814634146341465,30.220487804878047
201577,Robin Lopez,Robin,Lopez,True,8.393145161290322,1.0715725806451613,1.0534274193548387,0.22076612903225806,0.8256048387096774,4.69758064516129,21.10483870967742
201567,Kevin Love,Kevin,Love,True,16.468245425188375,1.7922497308934338,0.39181916038751347,0.604951560818084,2.3143164693218514,10.121636167922498,29.33584499461787
200768,Kyle Lowry,Kyle,Lowry,True,14.251318101933217,2.290861159929701,0.29876977152899825,1.2882249560632688,6.15377855887522,4.300527240773286,31.654657293497365
1626168,Trey Lyles,Trey,Lyles,True,7.717728055077453,0.8227194492254734,0.35456110154905335,0.3769363166953528,1.0585197934595525,4.320137693631669,18.28227194492255
